insertId,labels.authorization.k8s.io/decision,labels.authorization.k8s.io/reason,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo[0].permission,protoPayload.authorizationInfo[0].resource,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.cluster_name,resource.labels.location,resource.labels.project_id,resource.type,timestamp
consolidated_event_815_298267,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_815_878001,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,165.224.153.61,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,13,Internal error,2024-06-11T20:07:04.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-06-11T20:05:59.0000Z
consolidated_event_816_394141,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_816_657546,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.put,apis/batch/v1/jobs,io.k8s.put,34.107.219.17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,2024-08-30T05:17:06.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-08-30T05:13:00.0000Z
consolidated_event_817_905736,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_817_752002,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,142.92.72.211,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,0,OK,2024-07-14T07:41:23.0000Z,test-cluster,europe-west1,project123,k8s_cluster,2024-07-14T07:40:12.0000Z
consolidated_event_818_409164,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_818_290466,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,210.227.243.77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-12-05T21:15:22.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-05T21:11:12.0000Z
consolidated_event_819_859616,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_819_718116,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/v1/pods,io.k8s.put,76.154.23.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,0,OK,2024-08-18T17:20:27.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-08-18T17:16:20.0000Z
consolidated_event_820_414982,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_820_769651,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/v1/services,io.k8s.post,91.51.127.223,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,16,Permission denied,2024-04-26T12:35:10.0000Z,staging-cluster,us-central1,project123,k8s_cluster,2024-04-26T12:32:42.0000Z
consolidated_event_821_975746,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_821_625309,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,198.141.83.20,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,16,Permission denied,2024-09-16T12:37:20.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-09-16T12:35:37.0000Z
consolidated_event_822_331384,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_822_279595,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.get,apis/apps/v1/deployments,io.k8s.get,50.29.106.43,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,16,Permission denied,2024-05-19T10:52:53.0000Z,dev-cluster,us-central1,project123,k8s_cluster,2024-05-19T10:51:17.0000Z
consolidated_event_823_983581,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_823_171924,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.put,apis/v1/pods,io.k8s.put,1.156.44.202,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,3,Invalid argument,2024-12-30T09:50:43.0000Z,prod-cluster,us-central1,project123,k8s_cluster,2024-12-30T09:47:34.0000Z
consolidated_event_824_506602,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_824_143629,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.patch,53.103.214.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,2024-09-23T07:33:44.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-09-23T07:30:14.0000Z
consolidated_event_825_232615,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_825_230169,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,228.179.72.55,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,16,Permission denied,2024-10-06T06:07:39.0000Z,prod-cluster,us-central1,project123,k8s_cluster,2024-10-06T06:04:09.0000Z
consolidated_event_826_484263,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_826_234475,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.get,apis/v1/pods,io.k8s.get,196.104.159.59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,16,Permission denied,2024-11-24T17:42:11.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-11-24T17:38:24.0000Z
consolidated_event_827_926482,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_827_930849,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,apis/batch/v1/jobs,io.k8s.patch,250.250.215.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,16,Permission denied,2024-12-03T15:25:54.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-12-03T15:20:55.0000Z
consolidated_event_828_845008,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_828_645495,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,60.187.155.160,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,16,Permission denied,2024-01-20T12:31:24.0000Z,test-cluster,us-central1,project123,k8s_cluster,2024-01-20T12:31:04.0000Z
consolidated_event_829_600609,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_829_979099,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/v1/services,io.k8s.post,221.140.215.147,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,3,Invalid argument,2024-05-05T14:50:12.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-05-05T14:45:25.0000Z
consolidated_event_830_692850,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_830_549711,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.get,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.get,103.110.109.41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,2024-05-08T01:19:22.0000Z,staging-cluster,us-central1,project123,k8s_cluster,2024-05-08T01:18:02.0000Z
consolidated_event_831_748030,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_831_821745,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,169.135.166.40,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/batch/v1/jobs,k8s.io,7,"forbidden: User ""dev@company.com"" cannot post path ""apis/batch/v1/jobs""",2024-12-29T17:54:01.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-29T17:51:44.0000Z
consolidated_event_832_288337,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_832_950585,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/v1/services,io.k8s.post,166.115.71.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/services,k8s.io,3,Invalid argument,2024-06-08T18:16:30.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-06-08T18:11:34.0000Z
consolidated_event_833_656521,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_833_347116,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,246.174.134.98,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,2024-01-04T22:49:47.0000Z,prod-cluster,us-central1,project123,k8s_cluster,2024-01-04T22:45:22.0000Z
consolidated_event_834_633535,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_834_338815,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,148.225.36.151,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,2024-03-08T11:04:27.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-03-08T10:59:33.0000Z
consolidated_event_835_455703,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_835_994301,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.delete,apis/batch/v1/jobs,io.k8s.delete,241.203.234.130,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,3,Invalid argument,2024-03-16T02:04:55.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-03-16T02:03:45.0000Z
consolidated_event_836_456280,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_836_477187,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,174.219.89.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-01-25T20:49:43.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-01-25T20:47:25.0000Z
consolidated_event_837_699617,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_837_886394,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,global-protect/login.esp,io.k8s.post,25.33.135.106,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,0,OK,2024-09-13T10:21:50.0000Z,prod-cluster,us-central1,project123,k8s_cluster,2024-09-13T10:19:33.0000Z
consolidated_event_838_131981,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_838_370545,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.get,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.get,50.175.169.192,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,2024-04-04T22:27:16.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-04-04T22:22:41.0000Z
consolidated_event_839_176463,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_839_181626,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,global-protect/login.esp,io.k8s.post,26.231.33.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,7,"forbidden: User ""user@company.com"" cannot post path ""global-protect/login.esp""",2024-06-03T22:12:03.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-06-03T22:10:30.0000Z
consolidated_event_840_727469,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_840_484342,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,84.205.39.146,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-02-14T19:54:50.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-02-14T19:51:52.0000Z
consolidated_event_841_184400,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_841_451967,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,169.118.206.88,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-06-10T06:59:19.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-06-10T06:54:23.0000Z
consolidated_event_842_272783,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_842_331115,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.get,apis/v1/pods,io.k8s.get,39.110.192.71,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,3,Invalid argument,2024-04-03T09:54:17.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-04-03T09:50:05.0000Z
consolidated_event_843_681050,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_843_962897,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,190.219.162.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""service-account@company.iam.gserviceaccount.com"" cannot delete path ""apis/rbac.authorization.k8s.io/v1/roles""",2024-12-26T12:19:53.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-12-26T12:16:06.0000Z
consolidated_event_844_539757,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_844_291126,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,150.191.247.3,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,13,Internal error,2024-11-17T13:12:34.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-11-17T13:12:05.0000Z
consolidated_event_845_244629,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_845_653317,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.post,apis/v1/pods,io.k8s.post,122.190.111.248,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,0,OK,2024-04-13T01:11:51.0000Z,staging-cluster,europe-west1,project123,k8s_cluster,2024-04-13T01:06:51.0000Z
consolidated_event_846_338770,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_846_164126,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,53.101.78.74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,2024-12-20T00:32:02.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-12-20T00:31:50.0000Z
consolidated_event_847_828687,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_847_176195,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.post,245.75.18.151,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,Permission denied,2024-09-26T09:20:42.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-09-26T09:16:50.0000Z
consolidated_event_848_149653,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_848_340970,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.post,apis/v1/pods,io.k8s.post,221.254.27.17,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,13,Internal error,2024-12-07T04:16:22.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-12-07T04:12:14.0000Z
consolidated_event_849_226704,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_849_205876,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,193.68.89.211,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,0,OK,2024-01-11T23:59:09.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-01-11T23:57:23.0000Z
consolidated_event_850_376104,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_850_680418,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.get,apis/v1/pods,io.k8s.get,199.18.60.156,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,13,Internal error,2024-12-24T22:10:30.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-24T22:09:50.0000Z
consolidated_event_851_927014,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_851_117180,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.post,221.98.255.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,2024-07-16T17:45:35.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-07-16T17:43:25.0000Z
consolidated_event_852_812745,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_852_234365,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,103.161.174.100,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/batch/v1/jobs,k8s.io,7,"forbidden: User ""system:anonymous"" cannot get path ""apis/batch/v1/jobs""",2024-08-20T14:22:40.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-08-20T14:21:46.0000Z
